customer_id,name,age,city,city_tier,occupation,true_monthly_income,declared_monthly_income,tenure_months,existing_products,digital_engagement_score,loan_product_interest,conversion_probability,loan_converted,cashflow_cv,existing_emi_ratio
IDBI100717,Vrinda Swaminathan,45,Guwahati,Tier 2,salaried,165844.06,170226.42,31,0,0.6151,Mortgage Loan,0.1419,0,0.2753,0.0
IDBI100718,Om Pandey,21,Mumbai,Tier 1,self_employed,140237.7,111014.44,3,4,0.3537,Mortgage Loan,0.018,0,0.3134,0.2162
IDBI100719,Logan Suresh,53,Guwahati,Tier 2,salaried,177124.26,183470.47,13,1,0.6534,Mortgage Loan,0.0911,1,0.2735,0.1186
IDBI100720,Daniel Viswanathan,48,Mumbai,Tier 1,salaried,166953.75,173731.27,83,2,0.434,Mortgage Loan,0.0522,0,0.2657,0.1726
IDBI100721,Falan Bava,21,Hyderabad,Tier 1,gig_worker,51955.0,50999.32,5,2,0.8598,Mortgage Loan,0.0759,0,0.19,0.1829
IDBI100722,Nitara Devan,37,Hyderabad,Tier 1,salaried,88094.14,89515.14,87,1,0.6754,Home Loan,0.1419,0,0.2835,0.0923
IDBI100723,Ekansh Dora,32,Mumbai,Tier 1,salaried,168994.5,169185.39,95,1,0.7451,Auto Loan,0.0691,0,0.3636,0.1081
IDBI100724,Tejas Tiwari,39,Dhanbad,Tier 3,salaried,160260.03,155585.68,26,2,0.6911,Mortgage Loan,0.0691,0,0.3471,0.1962
IDBI100725,Kashvi Bhasin,29,Kanpur,Tier 2,gig_worker,68860.85,54063.93,104,0,0.7802,Mortgage Loan,0.3318,1,0.1642,0.0
IDBI100726,Vinaya Babu,44,Nagpur,Tier 2,salaried,126341.26,125660.47,29,1,0.4826,Personal Loan,0.0573,0,0.3485,0.0816
IDBI100727,Nisha Arora,46,Bengaluru,Tier 1,gig_worker,26458.67,16642.86,8,0,0.6655,Home Loan,0.0998,0,0.1205,0.0
IDBI100728,Anvi Wason,33,Ahmedabad,Tier 1,salaried,250000.0,239280.17,57,1,0.6823,Home Loan,0.1545,0,0.2731,0.1094
IDBI100729,Anay Thakkar,30,Delhi,Tier 1,salaried,250000.0,241643.73,144,0,0.6463,Home Loan,0.1545,0,0.3642,0.0
IDBI100730,Praneel Chhabra,21,Dhanbad,Tier 3,self_employed,260364.86,257502.35,3,1,0.1912,Mortgage Loan,0.018,0,0.2135,0.1018
IDBI100731,Manthan Khosla,21,Nagpur,Tier 2,salaried,70368.65,71311.59,16,3,0.7852,Personal Loan,0.0832,0,0.3569,0.1698
IDBI100732,Zayyan Pandya,42,Ahmedabad,Tier 1,salaried,103028.9,102529.69,31,3,0.9073,Home Loan,0.0998,0,0.3655,0.1663
IDBI100733,Mekhala Brar,27,Moradabad,Tier 3,salaried,176698.3,180407.12,3,2,0.534,Home Loan,0.0134,0,0.3688,0.1795
IDBI100734,Nidra Sharaf,31,Indore,Tier 2,salaried,250000.0,242556.83,8,0,0.8281,Auto Loan,0.168,0,0.3553,0.0
IDBI100735,Upkaar Mital,46,Guwahati,Tier 2,self_employed,208010.1,131882.03,8,0,0.1744,Mortgage Loan,0.0134,0,0.4199,0.0
IDBI100736,Azad Chander,36,Kolkata,Tier 1,salaried,125814.73,123911.18,51,0,0.7825,Auto Loan,0.3543,0,0.2765,0.0
IDBI100737,Ladli Purohit,35,Bengaluru,Tier 1,self_employed,161124.9,135082.4,37,1,0.395,Mortgage Loan,0.0356,0,0.2387,0.0963
IDBI100738,Daksh Andra,34,Coimbatore,Tier 2,salaried,69588.7,72752.47,4,2,0.4142,Home Loan,0.0219,0,0.272,0.1735
IDBI100739,Fitan Tata,43,Coimbatore,Tier 2,gig_worker,44166.64,39331.6,23,3,0.8074,Home Loan,0.1419,0,0.1384,0.204
IDBI100740,Garima Chandran,52,Moradabad,Tier 3,salaried,67102.12,67483.25,44,0,0.5198,Personal Loan,0.0431,0,0.3685,0.0
IDBI100741,Victor Kakar,29,Moradabad,Tier 3,salaried,138439.27,141948.76,26,1,0.5377,Home Loan,0.0266,0,0.3518,0.1065
IDBI100742,Anika Batra,56,Delhi,Tier 1,gig_worker,15081.58,10929.95,3,2,0.7274,Personal Loan,0.0241,0,0.2415,0.1387
IDBI100743,Avni Bali,33,Guwahati,Tier 2,salaried,232219.33,222144.93,8,0,0.8978,Mortgage Loan,0.31,0,0.2793,0.0
IDBI100744,Divya Babu,23,Ranchi,Tier 2,salaried,250000.0,258554.15,9,0,0.4132,Personal Loan,0.0691,0,0.3415,0.0
IDBI100745,Maanas Rao,37,Kanpur,Tier 2,salaried,84319.44,86147.46,32,1,0.4434,Mortgage Loan,0.0431,0,0.3487,0.11
IDBI100746,Chandani Gaba,25,Agartala,Tier 3,salaried,104814.29,101586.45,84,0,0.6363,Home Loan,0.1824,0,0.2779,0.0
IDBI100747,Lopa Zachariah,33,Shimla,Tier 3,salaried,149190.04,156644.67,6,1,0.4605,Auto Loan,0.018,0,0.3592,0.1098
IDBI100748,Leena Dey,40,Coimbatore,Tier 2,salaried,51339.97,53349.7,6,0,0.6909,Auto Loan,0.0474,0,0.3529,0.0
IDBI100749,Xiti Pal,45,Jaipur,Tier 2,salaried,76441.27,79785.78,48,2,0.6978,Personal Loan,0.0431,0,0.3539,0.1462
IDBI100750,Guneet Sarkar,41,Mysuru,Tier 2,self_employed,309331.86,290675.33,23,3,0.7136,Mortgage Loan,0.0691,0,0.3489,0.2028
IDBI100751,Faqid Oak,34,Agartala,Tier 3,self_employed,193869.58,184324.91,40,1,0.4434,Auto Loan,0.0431,0,0.3276,0.1003
IDBI100752,Eta Balan,43,Pune,Tier 1,gig_worker,48669.81,44857.49,3,2,0.6314,Personal Loan,0.0293,0,0.2138,0.1815
IDBI100753,Shravya Swaminathan,53,Rourkela,Tier 3,gig_worker,32796.46,28372.31,10,4,0.9265,Personal Loan,0.0998,0,0.1392,0.1818
IDBI100754,Ishani Prashad,41,Moradabad,Tier 3,gig_worker,28326.83,20050.25,32,1,0.7362,Mortgage Loan,0.0759,0,0.1636,0.1099
IDBI100755,Quincy Rai,36,Nagpur,Tier 2,salaried,113853.46,111208.27,87,1,0.8952,Home Loan,0.2689,0,0.2793,0.1142
IDBI100756,Chakrika Koshy,27,Lucknow,Tier 2,self_employed,96055.47,72695.91,84,2,0.4417,Mortgage Loan,0.0293,0,0.2648,0.1862
IDBI100757,Fitan Loyal,43,Dhanbad,Tier 3,salaried,202156.25,209736.89,52,2,0.4628,Mortgage Loan,0.0293,0,0.3817,0.1769
IDBI100758,Lajita Dube,56,Moradabad,Tier 3,gig_worker,18125.69,14813.82,50,2,0.9565,Mortgage Loan,0.0911,0,0.1589,0.193
IDBI100759,Edhitha Patel,26,Jalandhar,Tier 3,self_employed,70320.47,50297.41,14,2,0.551,Auto Loan,0.0293,0,0.3249,0.1772
IDBI100760,Gavin Ahluwalia,34,Hyderabad,Tier 1,gig_worker,80000.0,81004.85,3,2,0.5925,Mortgage Loan,0.0293,0,0.1036,0.194
IDBI100761,Sai Parsa,26,Delhi,Tier 1,self_employed,311239.65,281585.39,14,1,0.6276,Mortgage Loan,0.1091,0,0.2735,0.1005
IDBI100762,Harsh Deo,39,Moradabad,Tier 3,self_employed,244820.0,205670.21,135,1,0.4571,Mortgage Loan,0.0759,0,0.3262,0.072
IDBI100763,Rachit Sankar,25,Guwahati,Tier 2,self_employed,333487.52,220562.89,8,1,0.594,Auto Loan,0.0392,0,0.2836,0.1123
IDBI100764,Yauvani Reddy,32,Indore,Tier 2,self_employed,105668.47,101511.61,88,1,0.4482,Mortgage Loan,0.0392,0,0.3244,0.0951
IDBI100765,Atharv Chakraborty,33,Ranchi,Tier 2,salaried,63017.61,62647.62,3,3,0.8438,Home Loan,0.1192,0,0.2787,0.2204
IDBI100766,Girik Nair,42,Delhi,Tier 1,self_employed,391929.16,264434.02,25,2,0.3721,Home Loan,0.0241,0,0.4282,0.1421
IDBI100767,Advik Manne,43,Guwahati,Tier 2,salaried,99423.58,98042.58,68,4,0.7468,Home Loan,0.0431,0,0.3661,0.2157
IDBI100768,Lipika Chad,26,Coimbatore,Tier 2,gig_worker,80000.0,72361.57,8,2,0.8835,Home Loan,0.0998,0,0.1283,0.1917
IDBI100769,Omkaar Rai,45,Aligarh,Tier 3,self_employed,96185.39,67810.1,10,1,0.3539,Home Loan,0.0198,0,0.2974,0.0841
IDBI100770,Liam Luthra,44,Mumbai,Tier 1,self_employed,400000.0,356913.1,3,0,0.2677,Mortgage Loan,0.0573,0,0.2986,0.0
IDBI100771,Amrita Tailor,40,Kolkata,Tier 1,salaried,68866.92,65775.7,111,0,0.5692,Home Loan,0.1419,0,0.273,0.0
IDBI100772,Dev Ganesh,42,Vadodara,Tier 2,salaried,250000.0,261177.19,33,1,0.8469,Personal Loan,0.1545,1,0.35,0.0956
IDBI100773,Anya Sama,36,Rourkela,Tier 3,self_employed,227589.79,151544.78,30,1,0.2689,Home Loan,0.0431,0,0.3229,0.1025
IDBI100774,Veda Bose,34,Bareilly,Tier 3,gig_worker,69219.37,40627.56,7,2,0.9534,Personal Loan,0.063,0,0.2325,0.1826
IDBI100775,Zayan Koshy,39,Bhopal,Tier 2,self_employed,232737.83,179566.95,51,1,0.1941,Auto Loan,0.0121,0,0.4217,0.0974
IDBI100776,Rohan Shankar,34,Shimla,Tier 3,salaried,250000.0,256107.59,22,1,0.8144,Home Loan,0.1545,0,0.3512,0.0915
IDBI100777,Krishna Modi,31,Ujjain,Tier 3,gig_worker,43459.54,32339.44,3,0,0.6563,Mortgage Loan,0.0832,0,0.1252,0.0
IDBI100778,Meghana Natarajan,26,Kochi,Tier 2,salaried,248385.17,247206.94,76,2,0.8372,Home Loan,0.1545,0,0.3747,0.1829
IDBI100779,Forum Sarraf,30,Kolkata,Tier 1,salaried,128044.98,125552.99,93,2,0.3873,Auto Loan,0.0241,0,0.3591,0.1673
IDBI100780,Qushi Deshpande,30,Jaipur,Tier 2,salaried,120525.75,120227.97,7,4,0.7115,Home Loan,0.0219,1,0.3548,0.192
IDBI100781,Ekani Iyer,22,Ranchi,Tier 2,salaried,155435.37,160590.23,81,1,0.5772,Home Loan,0.0759,0,0.2836,0.1117
IDBI100782,Dipta Goel,21,Rourkela,Tier 3,gig_worker,31157.39,20022.34,3,1,0.7598,Personal Loan,0.0832,0,0.18,0.0892
IDBI100783,Eiravati Manne,55,Ahmedabad,Tier 1,self_employed,155466.5,138433.96,13,2,0.5046,Home Loan,0.0356,0,0.2419,0.1734
IDBI100784,Xavier Nanda,52,Lucknow,Tier 2,gig_worker,33562.41,22695.1,19,3,0.6624,Personal Loan,0.0573,0,0.1687,0.24
IDBI100785,Avni Ramaswamy,45,Rourkela,Tier 3,gig_worker,35013.1,24548.87,3,2,0.896,Mortgage Loan,0.063,1,0.2087,0.1987
IDBI100786,Ishaan Iyengar,52,Bilaspur,Tier 3,self_employed,220241.96,198788.42,4,4,0.3421,Auto Loan,0.0219,0,0.2975,0.2223
IDBI100787,Avi Shenoy,28,Kochi,Tier 2,self_employed,314902.39,204247.1,59,1,0.4131,Auto Loan,0.0431,0,0.3002,0.0995
IDBI100788,Raksha Manne,38,Ahmedabad,Tier 1,self_employed,275992.69,232598.06,29,2,0.7614,Mortgage Loan,0.1978,0,0.3255,0.1922
IDBI100789,Nilima Tata,32,Moradabad,Tier 3,salaried,137388.55,131896.15,50,1,0.4875,Mortgage Loan,0.0266,0,0.3509,0.1045
IDBI100790,Chavvi Khurana,30,Udaipur,Tier 3,self_employed,203172.64,142280.32,80,3,0.3476,Auto Loan,0.0198,0,0.3552,0.2089
IDBI100791,Mitesh Sampath,48,Pune,Tier 1,salaried,157581.17,157817.22,5,0,0.5259,Auto Loan,0.0759,0,0.2694,0.0
IDBI100792,Ethan Sen,34,Bengaluru,Tier 1,self_employed,124190.74,76173.29,17,1,0.4394,Auto Loan,0.0356,0,0.3425,0.1147
IDBI100793,Nandini Warrior,48,Chennai,Tier 1,self_employed,182922.88,113406.51,4,0,0.7306,Auto Loan,0.0573,1,0.4122,0.0
IDBI100794,Balhaar Parsa,36,Dhanbad,Tier 3,self_employed,174832.82,131551.86,34,2,0.5589,Home Loan,0.0134,0,0.4779,0.1582
IDBI100795,Ikbal Kothari,50,Ahmedabad,Tier 1,salaried,122495.29,126351.35,16,1,0.5964,Auto Loan,0.0691,0,0.3497,0.1133
IDBI100796,Ojas Basu,46,Ahmedabad,Tier 1,salaried,250000.0,257043.65,15,3,0.7427,Personal Loan,0.0573,0,0.3637,0.2229
IDBI100797,Garima Sani,32,Pune,Tier 1,salaried,191809.74,186405.87,6,1,0.8171,Auto Loan,0.1301,0,0.3546,0.0905
IDBI100798,Advaith Chaudhari,44,Chennai,Tier 1,self_employed,271327.33,246598.83,94,1,0.2671,Home Loan,0.0691,0,0.3227,0.0883
IDBI100799,Tristan Uppal,37,Bhopal,Tier 2,gig_worker,74696.04,42612.39,42,1,0.7649,Home Loan,0.1824,0,0.1785,0.1138
IDBI100800,Sanaya Prasad,33,Hyderabad,Tier 1,gig_worker,80000.0,67332.77,19,0,0.8747,Home Loan,0.2142,0,0.2436,0.0
IDBI100801,Ubika Tella,44,Ranchi,Tier 2,self_employed,400000.0,354248.69,12,1,0.5822,Mortgage Loan,0.0573,0,0.2886,0.1137
IDBI100802,Hemani Bakshi,27,Delhi,Tier 1,salaried,250000.0,258478.04,86,2,0.7,Home Loan,0.0759,0,0.3528,0.1869
IDBI100803,Henry Merchant,22,Chennai,Tier 1,salaried,119382.45,116054.33,155,1,0.5274,Mortgage Loan,0.0911,1,0.2804,0.113
IDBI100804,Frederick D’Alia,46,Mysuru,Tier 2,self_employed,314257.28,297929.16,31,3,0.492,Home Loan,0.0431,0,0.1852,0.2023
IDBI100805,Ijaya Muni,24,Patna,Tier 2,salaried,76085.16,75047.57,16,2,0.6658,Home Loan,0.0691,0,0.3452,0.1782
IDBI100806,Tamanna Jhaveri,31,Hyderabad,Tier 1,self_employed,267068.9,230397.43,20,2,0.3939,Auto Loan,0.0392,0,0.3461,0.1583
IDBI100807,Ijaya Soni,32,Aligarh,Tier 3,salaried,151453.12,155669.51,3,0,0.4026,Auto Loan,0.0474,0,0.2865,0.0
IDBI100808,Raksha Sethi,40,Ahmedabad,Tier 1,gig_worker,33064.64,35845.9,12,4,0.6918,Auto Loan,0.0431,0,0.2168,0.2465
IDBI100809,Ekalinga Mital,32,Pune,Tier 1,self_employed,212288.46,180841.97,156,1,0.4377,Auto Loan,0.0691,0,0.2206,0.1156
IDBI100810,Ishwar Bajaj,51,Bhopal,Tier 2,salaried,102377.42,99754.91,12,1,0.9173,Personal Loan,0.1091,0,0.3558,0.0984
IDBI100811,Ikbal Gala,37,Mathura,Tier 3,self_employed,400000.0,361013.09,54,1,0.297,Auto Loan,0.0198,0,0.362,0.0956
IDBI100812,Zaitra Ghosh,45,Siliguri,Tier 3,gig_worker,60500.02,60125.95,9,0,0.6245,Personal Loan,0.0832,0,0.1507,0.0
IDBI100813,Ganga Sandhu,34,Ranchi,Tier 2,salaried,187801.74,179866.85,6,1,0.8658,Home Loan,0.2142,1,0.289,0.0986
IDBI100814,Vincent Ravel,36,Kolkata,Tier 1,salaried,106746.53,104317.47,28,2,0.6204,Mortgage Loan,0.0522,0,0.3523,0.133
IDBI100815,Quincy Sankaran,43,Udaipur,Tier 3,salaried,109004.37,105692.99,28,2,0.762,Home Loan,0.168,0,0.268,0.1744
IDBI100816,Ayush Hora,40,Patna,Tier 2,salaried,126805.55,132093.62,22,1,0.8454,Mortgage Loan,0.2142,0,0.3448,0.0815
IDBI100817,Pushti Ramachandran,38,Hyderabad,Tier 1,salaried,113614.19,118597.18,13,1,0.6872,Home Loan,0.0522,0,0.3532,0.0916
IDBI100818,Tanish Jha,53,Bilaspur,Tier 3,salaried,200346.44,207310.71,8,1,0.4088,Auto Loan,0.0431,0,0.2851,0.0981
IDBI100819,Dev Chaudry,21,Guwahati,Tier 2,salaried,168983.64,168103.09,13,1,0.6532,Home Loan,0.0911,0,0.2775,0.1088
IDBI100820,Jasmit Nanda,39,Agartala,Tier 3,self_employed,269404.31,200190.76,66,2,0.2847,Mortgage Loan,0.0573,1,0.2395,0.1431
IDBI100821,Tanvi Comar,30,Bilaspur,Tier 3,self_employed,400000.0,309932.49,4,4,0.537,Home Loan,0.0293,0,0.2948,0.1952
IDBI100822,Vrishti Wable,21,Chennai,Tier 1,gig_worker,26424.43,19622.45,74,0,0.7331,Home Loan,0.1824,0,0.1522,0.0
IDBI100823,Lipika Ramanathan,35,Mysuru,Tier 2,self_employed,169488.22,143193.8,28,1,0.2019,Mortgage Loan,0.018,0,0.2578,0.1012
IDBI100824,Ijaya Pandey,27,Chennai,Tier 1,gig_worker,80000.0,78267.5,12,2,0.7047,Personal Loan,0.0431,0,0.224,0.1691
IDBI100825,Orinder Mishra,37,Ujjain,Tier 3,self_employed,138461.87,125169.38,15,3,0.3534,Mortgage Loan,0.01,0,0.3537,0.1802
IDBI100826,Krish Munshi,23,Mumbai,Tier 1,salaried,198462.3,190802.65,15,2,0.5264,Home Loan,0.0474,0,0.3625,0.1473
IDBI100827,William Mody,59,Hyderabad,Tier 1,salaried,113667.4,109454.92,10,1,0.7875,Personal Loan,0.0911,0,0.3558,0.0994
IDBI100828,Qadim Prakash,36,Delhi,Tier 1,salaried,96080.54,97312.12,28,1,0.6908,Home Loan,0.0522,0,0.3558,0.0977
IDBI100829,Yasti Rama,46,Hyderabad,Tier 1,gig_worker,37648.64,33832.02,41,0,0.4002,Mortgage Loan,0.0691,0,0.1692,0.0
IDBI100830,Lakshit Rajagopal,21,Pune,Tier 1,self_employed,391305.38,344794.95,34,1,0.1678,Home Loan,0.0323,0,0.2475,0.1121
IDBI100831,Quincy Sur,51,Ahmedabad,Tier 1,salaried,122884.44,125090.32,13,1,0.2706,Home Loan,0.0241,0,0.3533,0.1012
IDBI100832,Ojas Suri,29,Vadodara,Tier 2,self_employed,400000.0,256251.93,14,0,0.6276,Personal Loan,0.0691,0,0.4277,0.0
IDBI100833,Logan Grover,21,Guwahati,Tier 2,gig_worker,53049.25,30067.71,8,4,0.7909,Auto Loan,0.0998,0,0.1534,0.1811
IDBI100834,Shravya Bera,39,Jodhpur,Tier 3,self_employed,400000.0,290327.38,29,3,0.3421,Personal Loan,0.0148,0,0.432,0.1676
IDBI100835,Aditya Sundaram,50,Ahmedabad,Tier 1,gig_worker,19877.81,10865.28,95,2,0.623,Home Loan,0.0573,0,0.1673,0.1752
IDBI100836,Robert Rajagopalan,21,Bareilly,Tier 3,self_employed,149312.73,107053.97,3,0,0.1572,Mortgage Loan,0.0323,0,0.1764,0.0
IDBI100837,Nilima Swamy,34,Ahmedabad,Tier 1,salaried,146288.01,144013.26,35,2,0.6263,Mortgage Loan,0.0392,0,0.3551,0.1589
IDBI100838,Sachi Suresh,29,Ahmedabad,Tier 1,salaried,81464.15,80809.62,7,0,0.6438,Home Loan,0.1192,0,0.2643,0.0
IDBI100839,Fitan Balasubramanian,37,Mumbai,Tier 1,self_employed,176411.88,170206.73,7,4,0.4558,Home Loan,0.011,0,0.3746,0.2023
IDBI100840,Brinda Bali,24,Lucknow,Tier 2,salaried,250000.0,249174.99,60,0,0.3547,Home Loan,0.0998,0,0.3493,0.0
IDBI100841,Umang Yogi,42,Indore,Tier 2,salaried,183068.36,176574.77,22,2,0.8307,Home Loan,0.2315,0,0.2852,0.1937
IDBI100842,Om Shankar,41,Hyderabad,Tier 1,self_employed,194766.1,145685.31,12,2,0.2445,Mortgage Loan,0.0241,0,0.276,0.1792
IDBI100843,Yasti Chowdhury,38,Visakhapatnam,Tier 2,salaried,67440.19,69164.7,21,2,0.4966,Home Loan,0.0431,0,0.345,0.1714
IDBI100844,Amrita Peri,41,Chandigarh,Tier 2,salaried,63423.79,64969.66,27,1,0.6946,Personal Loan,0.0911,0,0.2744,0.0852
IDBI100845,Ridhi Kamdar,41,Hyderabad,Tier 1,salaried,250000.0,246666.68,137,1,0.5507,Mortgage Loan,0.063,0,0.3916,0.0984
IDBI100846,Harsh Kota,43,Chennai,Tier 1,self_employed,224484.04,157327.28,111,1,0.4747,Auto Loan,0.0911,0,0.2521,0.1082
IDBI100847,Bachittar Sengupta,32,Kolkata,Tier 1,salaried,137741.17,144604.91,42,2,0.6962,Home Loan,0.0832,0,0.288,0.1644
IDBI100848,Ijaya Chahal,47,Patna,Tier 2,salaried,90405.96,92776.68,166,2,0.551,Mortgage Loan,0.0266,0,0.3824,0.2034
IDBI100849,Jacob Khalsa,26,Vadodara,Tier 2,salaried,250000.0,246236.19,8,1,0.4546,Personal Loan,0.0573,0,0.3499,0.111
IDBI100850,Indali Sangha,40,Vadodara,Tier 2,salaried,99885.76,97151.58,56,1,0.4155,Auto Loan,0.0198,0,0.3517,0.102
IDBI100851,Liam Jhaveri,40,Kolkata,Tier 1,salaried,75367.95,79004.32,39,1,0.7592,Home Loan,0.2497,1,0.3466,0.097
IDBI100852,Daniel Panchal,25,Visakhapatnam,Tier 2,gig_worker,80000.0,42617.9,66,2,0.8457,Mortgage Loan,0.1192,0,0.1905,0.1678
IDBI100853,Om Naik,42,Kolkata,Tier 1,salaried,156274.25,158802.23,45,1,0.4084,Home Loan,0.0241,0,0.3558,0.0844
IDBI100854,Bimala Loke,36,Kolkata,Tier 1,self_employed,359150.67,339200.61,23,0,0.4752,Mortgage Loan,0.0522,0,0.4471,0.0
IDBI100855,Krishna Sabharwal,53,Chandigarh,Tier 2,gig_worker,80000.0,51937.94,40,3,0.9111,Auto Loan,0.1419,0,0.1194,0.2083
IDBI100856,Aradhana Date,40,Ahmedabad,Tier 1,salaried,58215.91,55508.32,28,1,0.713,Personal Loan,0.1091,1,0.2713,0.1124
IDBI100857,Zaid Dhingra,40,Chennai,Tier 1,salaried,188253.4,190864.46,17,1,0.7484,Mortgage Loan,0.0759,1,0.3689,0.1039
IDBI100858,Yug Ramaswamy,56,Chennai,Tier 1,salaried,42610.66,43977.07,21,4,0.7032,Home Loan,0.0832,0,0.2753,0.2187
IDBI100859,Lucky Luthra,28,Chennai,Tier 1,salaried,167262.52,171200.11,70,1,0.6213,Mortgage Loan,0.0691,0,0.3512,0.0953
IDBI100860,Keya Seth,25,Nagpur,Tier 2,salaried,250000.0,242883.26,46,3,0.8012,Home Loan,0.2315,0,0.2605,0.212
IDBI100861,Girik Rau,21,Lucknow,Tier 2,gig_worker,24232.7,16261.59,21,1,0.7389,Personal Loan,0.0293,0,0.2004,0.0984
IDBI100862,Jyoti Sha,35,Chandigarh,Tier 2,self_employed,146520.18,108224.37,65,2,0.6493,Home Loan,0.063,0,0.2975,0.1716
IDBI100863,Falak Agate,29,Jodhpur,Tier 3,salaried,203260.01,198093.69,46,2,0.6888,Mortgage Loan,0.0998,0,0.349,0.1607
IDBI100864,Tara Parmar,44,Bhopal,Tier 2,self_employed,219330.46,203010.87,46,1,0.8386,Mortgage Loan,0.2142,0,0.3488,0.1006
IDBI100865,Mitali Kamdar,37,Delhi,Tier 1,gig_worker,56620.56,43834.97,14,0,0.6325,Personal Loan,0.0911,0,0.2023,0.0
IDBI100866,Siddharth Talwar,57,Bengaluru,Tier 1,self_employed,182275.71,150214.88,3,4,0.5323,Personal Loan,0.0356,0,0.2483,0.1742
IDBI100867,Ekantika Mander,27,Hyderabad,Tier 1,salaried,174625.35,182015.08,49,2,0.495,Auto Loan,0.0522,0,0.2704,0.1867
IDBI100868,Kalpit Sundaram,42,Hyderabad,Tier 1,salaried,225327.46,222472.91,74,0,0.6348,Mortgage Loan,0.1545,1,0.3641,0.0
IDBI100869,Chanakya Batra,27,Moradabad,Tier 3,salaried,185521.13,181793.35,16,2,0.9388,Auto Loan,0.1192,0,0.3528,0.1705
IDBI100870,Tripti Babu,28,Siliguri,Tier 3,salaried,192518.21,185513.9,10,2,0.9153,Home Loan,0.0832,0,0.3625,0.1667
IDBI100871,Nakul Sastry,31,Agartala,Tier 3,gig_worker,58302.5,57968.93,23,2,0.8029,Auto Loan,0.1419,0,0.1501,0.1917
IDBI100872,Aadi Sangha,39,Chennai,Tier 1,salaried,250000.0,244683.84,32,1,0.5625,Home Loan,0.0998,0,0.3467,0.1027
IDBI100873,Kevin Mittal,36,Lucknow,Tier 2,salaried,77779.08,78644.1,97,0,0.6621,Home Loan,0.1824,0,0.2818,0.0
IDBI100874,Anusha Chander,35,Hyderabad,Tier 1,salaried,58941.57,59864.72,90,1,0.5202,Personal Loan,0.0431,0,0.3513,0.0868
IDBI100875,Zashil Butala,49,Indore,Tier 2,salaried,139871.8,136026.14,19,2,0.4607,Home Loan,0.0198,0,0.3773,0.1653
IDBI100876,Noah Ben,50,Hyderabad,Tier 1,gig_worker,12753.35,10366.6,54,1,0.6439,Personal Loan,0.0356,0,0.1806,0.1004
IDBI100877,Dalaja Kaur,47,Kolkata,Tier 1,gig_worker,80000.0,71982.66,28,0,0.6376,Personal Loan,0.0911,0,0.1925,0.0
IDBI100878,Gavin Chandran,51,Bengaluru,Tier 1,salaried,155151.39,159551.84,38,1,0.7454,Auto Loan,0.0522,0,0.3767,0.1088
IDBI100879,Tanay Sood,35,Agartala,Tier 3,salaried,116317.32,110954.77,67,4,0.6284,Home Loan,0.0431,0,0.3733,0.2047
IDBI100880,Kevin Kara,38,Mathura,Tier 3,salaried,250000.0,238899.14,25,1,0.4583,Home Loan,0.0392,0,0.3577,0.0938
IDBI100881,Aditya Anand,44,Chandigarh,Tier 2,self_employed,185739.39,172179.0,27,1,0.6898,Home Loan,0.0911,0,0.2363,0.0978
IDBI100882,Jai Sami,38,Bengaluru,Tier 1,self_employed,132717.54,107655.68,8,1,0.2208,Home Loan,0.0148,0,0.3281,0.1011
IDBI100883,Vanya Bobal,48,Indore,Tier 2,gig_worker,37812.23,41552.56,3,0,0.8666,Home Loan,0.1301,0,0.3025,0.0
IDBI100884,Leela Chakraborty,23,Mumbai,Tier 1,salaried,117296.94,111844.51,6,1,0.5587,Personal Loan,0.0219,0,0.354,0.0905
IDBI100885,Harshil Munshi,35,Jaipur,Tier 2,salaried,140299.27,134335.76,4,3,0.6879,Auto Loan,0.0474,0,0.277,0.2452
IDBI100886,Chandani Devan,25,Chennai,Tier 1,gig_worker,72610.19,59833.66,19,4,0.8676,Home Loan,0.168,0,0.1708,0.2418
IDBI100887,Kiaan Dhar,30,Chandigarh,Tier 2,salaried,144775.27,145315.79,21,3,0.644,Home Loan,0.0691,0,0.275,0.2146
IDBI100888,Abhiram Gala,49,Kanpur,Tier 2,gig_worker,65238.81,48563.83,180,1,0.8472,Home Loan,0.1545,0,0.2599,0.0975
IDBI100889,Indali Kala,46,Ahmedabad,Tier 1,gig_worker,80000.0,69279.11,29,3,0.4937,Auto Loan,0.0266,0,0.2359,0.185
IDBI100890,Nisha Savant,38,Lucknow,Tier 2,self_employed,203604.93,135980.49,23,1,0.4071,Home Loan,0.0431,0,0.2265,0.1001
IDBI100891,Gabriel Chaudhry,37,Mumbai,Tier 1,salaried,109755.35,106515.6,12,0,0.2595,Auto Loan,0.0832,0,0.2711,0.0
IDBI100892,Jatin Rajagopalan,51,Dhanbad,Tier 3,salaried,147552.08,141520.89,20,2,0.4961,Mortgage Loan,0.0198,0,0.3792,0.1809
IDBI100893,Pushti Murty,39,Chennai,Tier 1,salaried,155441.55,158602.32,8,1,0.6491,Personal Loan,0.0759,1,0.3457,0.1049
IDBI100894,Yug Malhotra,30,Ahmedabad,Tier 1,self_employed,185545.11,181413.56,33,2,0.3109,Personal Loan,0.0392,0,0.3129,0.1756
IDBI100895,Yuvraj Mane,61,Patna,Tier 2,salaried,221089.69,217083.51,3,1,0.7239,Home Loan,0.0911,0,0.2723,0.092
