customer_id,name,city,age,city_tier,occupation,declared_monthly_income,tenure_months,existing_products,digital_engagement_score,loan_product_interest,true_monthly_income,loan_converted,conversion_probability,cashflow_cv_label,existing_emi_ratio_label,monthly_credit_mean,monthly_credit_std,cashflow_cv,has_salary_credit,salary_regularity_score,estimated_salary,avg_monthly_income_proxy,avg_monthly_emi,emi_count,emi_to_income_ratio,recency_score,frequency_score,monetary_score,spend_concentration_hhi,has_auto_spend,has_realestate_spend,has_wedding_spend,has_education_spend,has_home_improvement_spend,has_jewellery_spend,total_monthly_debit,total_debit,avg_app_logins,avg_emi_calc_views,avg_loan_page_visits,total_product_views,engagement_trend,digital_engagement_composite,occupation_encoded,city_tier_encoded,interest_personal_loan,interest_home_loan,interest_mortgage_loan,interest_auto_loan,lead_score,lead_score_raw,estimated_income,income_confidence_band,income_deviation_pct,income_deviation_flag,loan_readiness_score,eligible_loan_amount,risk_flag_count,recommendation,explanation_summary
IDBI100040,Yashica Issac,Rourkela,31,Tier 3,gig_worker,26278.85,11,2,0.8937,Personal Loan,48968.62,1,0.5759,0.1564,0.1623,52450.165,8202.144400509484,0.156379763543346,0,0.6769,7950.61,52450.165,7946.431666666666,1.5833333333333333,0.15150441693875827,0.8461538461538461,0.8661087866108786,0.08877232555249064,0.1291,0,0,0,1,0,0,48458.11,581497.28,20.166666666666668,3.3333333333333335,3.0,12,0.0902,0.7484676247726014,0,0,1,0,0,0,84.7,0.8472222222222222,47959.49,High,-45.2,1,77.5,721000.0,2,Review Required,Active digital banking engagement (score: 0.75) + Frequent app usage (20.2 logins/month) + Frequent loan product page visits (3.0/month) indicate interest → strong Personal Loan intent
IDBI100041,Kashvi Edwin,Delhi,54,Tier 1,salaried,123991.93,81,2,0.9638,Home Loan,121401.82,0,0.2524,0.3697,0.1204,162490.08555555556,60072.49807923884,0.36969946734811693,1,1.0,162490.09,121867.56416666666,14619.599166666667,1.4166666666666667,0.11996300464882381,1.0,0.2803347280334728,0.22848807265458856,0.1281,0,1,0,1,0,0,139803.07,1677636.83,16.666666666666668,1.8333333333333333,3.6666666666666665,10,-0.048,0.61732385905244,2,2,0,1,0,0,10.3,0.10294867531315817,122115.73,High,1.5,0,55.1,4648000.0,1,Review Required,Active digital banking engagement (score: 0.62) + Frequent loan product page visits (3.7/month) indicate interest + Long banking relationship (81 months) with IDBI Bank → strong Home Loan intent
IDBI100042,Ekiya Suresh,Kolkata,31,Tier 1,gig_worker,21935.63,40,2,0.8001,Personal Loan,25621.08,0,0.004,0.2151,0.1668,28029.443333333333,6029.539046191799,0.21511447710491333,0,0.6353,4363.68,28029.443333333333,4273.248333333334,1.6666666666666667,0.15245569747906756,1.0,0.7866108786610879,0.03962096849517955,0.1073,0,0,0,1,0,0,20986.79,251841.53,15.333333333333334,1.5833333333333333,3.4166666666666665,10,0.0455,0.5709435567112235,0,2,1,0,0,0,5.5,0.054688021354688025,25705.86,High,-14.7,0,51.9,386000.0,0,Review Required,Active digital banking engagement (score: 0.57) + Frequent loan product page visits (3.4/month) indicate interest → strong Personal Loan intent
IDBI100043,Isaac Patil,Ranchi,29,Tier 2,self_employed,77162.72,155,1,0.3822,Home Loan,103931.44,0,0.001,0.3722,0.1096,123106.82333333332,45823.41254630617,0.37222479880121057,0,0.5463,44879.89,123106.82333333332,11387.825833333334,1.0,0.09250361210685129,1.0,0.5230125523012552,0.23098231793606694,0.0968,0,0,0,1,0,0,83875.22,1006502.59,6.916666666666667,1.0833333333333333,1.9166666666666667,2,0.0385,0.3352812791663371,1,1,0,1,0,0,0.0,0.0,109898.98,High,-29.8,1,50.4,4386000.0,2,Review Required,Long banking relationship (155 months) with IDBI Bank → strong Home Loan intent
IDBI100044,Wriddhish Bhardwaj,Bilaspur,21,Tier 3,salaried,191651.39,125,2,0.8101,Mortgage Loan,193629.21,0,0.0069,0.3567,0.1688,231311.75,82519.57567562755,0.35674614746387745,1,1.0,231311.75,192759.79166666666,32678.53,1.5833333333333333,0.16952980555462488,0.9230769230769231,0.33472803347280333,0.37117219288666037,0.1216,0,0,0,1,1,0,207550.55,2490606.58,17.333333333333332,2.75,2.5,6,-0.0806,0.6292035580953886,2,0,0,0,1,0,24.2,0.24166666666666667,192638.27,High,-0.5,0,60.1,5172000.0,1,Review Required,Active digital banking engagement (score: 0.63) + Frequent app usage (17.3 logins/month) + Age profile (21 yrs) aligns with loan product lifecycle → strong Mortgage Loan intent
IDBI100045,Farhan Chada,Chennai,47,Tier 1,salaried,93248.89,25,1,0.3324,Home Loan,93949.41,0,0.001,0.3615,0.1044,113003.325,40848.916270775226,0.3614841976621062,1,1.0,113003.32,94169.4375,9805.281666666666,1.0,0.10412382113535154,0.8461538461538461,0.22594142259414227,0.17274031334613935,0.1546,0,1,0,1,0,0,109790.38,1317484.55,7.416666666666667,1.5,1.0,8,-0.0196,0.3194201225974848,2,2,0,1,0,0,0.0,0.0,93586.23,High,-0.4,0,45.5,3723000.0,1,Review Required,Mixed signals detected for Home Loan eligibility — review recommended
IDBI100046,Ekapad Walia,Mumbai,31,Tier 1,salaried,134650.0,165,2,0.6442,Home Loan,140797.58,0,0.0378,0.3514,0.1568,168871.40899999999,59349.55638112431,0.3514482216532244,1,1.0,168871.41,140726.17416666666,22082.08,1.5833333333333333,0.15691523009676553,0.7692307692307692,0.3305439330543933,0.26644461981837675,0.2046,0,1,0,1,0,0,202485.92,2429831.08,15.666666666666666,2.5833333333333335,1.9166666666666667,12,0.1531,0.5730052679348255,2,2,0,1,0,0,16.3,0.16320430525838034,140831.38,High,-4.4,0,57.2,4758000.0,1,Review Required,Active digital banking engagement (score: 0.57) + Frequent app usage (15.7 logins/month) + Diversified spending across categories → strong Home Loan intent
IDBI100047,Kabir Soman,Moradabad,43,Tier 3,gig_worker,22840.79,47,1,0.7995,Personal Loan,39752.27,0,0.2561,0.154,0.1025,43496.528333333335,6698.968686482246,0.1540115715706103,0,0.6894,7087.58,43496.528333333335,4076.0608333333334,1.0,0.09371002674274732,0.8461538461538461,0.6861924686192469,0.0707514251560268,0.0958,0,0,0,1,0,0,30278.75,363345.03,17.083333333333332,2.0,2.9166666666666665,9,0.1053,0.6011435246776873,0,0,1,0,0,0,3.3,0.032848940894917904,40066.84,High,-43.0,1,52.7,717000.0,1,Review Required,Active digital banking engagement (score: 0.60) + Long banking relationship (47 months) with IDBI Bank → strong Personal Loan intent
IDBI100048,Alka Wable,Ahmedabad,32,Tier 1,salaried,190330.3,39,1,0.4754,Home Loan,184525.59,0,0.001,0.3527,0.0965,219584.78899999996,77439.07628393898,0.35266138714161566,1,1.0,219584.79,182987.32416666663,17809.374166666665,1.0,0.09732572596365044,0.6153846153846154,0.18828451882845187,0.35150323936514755,0.0905,0,1,0,1,0,0,148790.79,1785489.53,9.166666666666666,1.0,1.4166666666666667,9,0.1525,0.33658482460650163,2,2,0,1,0,0,0.0,0.0,184089.4,High,3.4,0,48.0,7494000.0,1,Review Required,Long banking relationship (39 months) with IDBI Bank → strong Home Loan intent
IDBI100049,Siddharth Zacharia,Vadodara,21,Tier 2,salaried,112249.42,82,1,0.5568,Mortgage Loan,115338.03,0,0.001,0.2874,0.1043,125664.2418181818,36111.564532463235,0.28736547493527637,1,1.0,125664.24,115192.22166666666,12028.651666666667,1.0,0.10442242967996697,0.9230769230769231,0.22594142259414227,0.21505267352200721,0.0983,0,0,0,1,0,0,83359.96,1000319.46,11.416666666666666,1.6666666666666667,1.8333333333333333,11,-0.4412,0.4115126785573045,2,1,0,0,1,0,1.6,0.01602655286865813,113953.63,High,-1.5,0,53.7,3759000.0,0,Review Required,Mixed signals detected for Mortgage Loan eligibility — review recommended
IDBI100050,Devika Rastogi,Shimla,29,Tier 3,self_employed,138157.38,80,1,0.3511,Mortgage Loan,169854.96,0,0.001,0.2773,0.1102,193447.965,53643.62848211698,0.27730262493129343,0,0.581,81414.74,193447.965,18722.518333333333,1.0,0.09678322712432427,1.0,0.3138075313807531,0.37255727288903223,0.1039,0,0,0,1,0,0,125593.59,1507123.04,7.75,0.8333333333333334,1.3333333333333333,5,-0.0536,0.2898672593530017,1,0,0,0,1,0,0.0,0.0,170433.86,High,-18.9,0,53.3,5552000.0,0,Review Required,Mixed signals detected for Mortgage Loan eligibility — review recommended
IDBI100051,Raksha Varughese,Pune,42,Tier 1,self_employed,157953.1,67,0,0.6509,Mortgage Loan,245172.59,0,0.0279,0.1835,0.0,275247.62166666664,50518.003732512814,0.18353656764268675,0,0.6217,111829.25,275247.62166666664,0.0,0.0,0.0,0.9230769230769231,0.39748953974895396,0.5371946733257564,0.0951,0,0,0,1,1,0,207861.46,2494337.57,13.25,1.5,3.0,7,-0.0102,0.5104570370956261,1,2,0,0,1,0,10.2,0.10212231131475118,251962.88,High,-37.3,1,58.7,7500000.0,1,Review Required,Long banking relationship (67 months) with IDBI Bank + Active digital banking engagement (score: 0.51) + Low existing EMI burden (0% of income) → strong Mortgage Loan intent
IDBI100052,Jai Kota,Lucknow,46,Tier 2,salaried,243794.98,15,0,0.5412,Auto Loan,250000.0,0,0.0046,0.3804,0.0,332007.55000000005,126308.71186455053,0.380439275747044,1,1.0,332007.55,249005.6625,0.0,0.0,0.0,0.9230769230769231,0.3054393305439331,0.4843777286633562,0.1032,0,0,0,1,0,0,161217.8,1934613.57,10.583333333333334,2.9166666666666665,2.0833333333333335,8,0.0541,0.5349324430514909,2,1,0,0,0,1,3.3,0.032848940894917904,249953.45,High,-2.5,0,46.5,2000000.0,1,Review Required,Low existing EMI burden (0% of income) → strong Auto Loan intent
IDBI100053,Devansh Nigam,Vadodara,40,Tier 2,self_employed,71776.87,74,4,0.5064,Auto Loan,118201.03,0,0.001,0.3755,0.2114,127541.53333333333,47894.17348491461,0.3755182506685243,0,0.5736,46707.5,127541.53333333333,24987.500833333335,2.0833333333333335,0.1959165785472236,0.8461538461538461,0.5606694560669456,0.23990801708742124,0.1891,1,0,0,1,0,0,163729.46,1964753.54,9.583333333333334,1.8333333333333333,1.6666666666666667,9,0.0769,0.4162733200189829,1,1,0,0,0,1,0.0,0.0,117809.27,High,-39.1,1,48.8,1354000.0,2,Review Required,Mixed signals detected for Auto Loan eligibility — review recommended
IDBI100054,Victor Kannan,Chennai,37,Tier 1,gig_worker,65239.14,4,4,0.8186,Home Loan,65022.04,0,0.5872,0.1942,0.184,73918.92166666668,14354.508218648647,0.1941926085364112,0,0.6198,12130.52,73918.92166666668,11962.425833333333,1.8333333333333333,0.16183171458151455,1.0,0.9288702928870293,0.13198229038904147,0.1907,0,1,0,1,0,0,92357.29,1108287.53,16.666666666666668,2.6666666666666665,3.25,8,0.0965,0.6649411462864826,0,2,0,1,0,0,7.7,0.07663288583947397,65452.63,High,-0.3,0,46.2,2016000.0,1,Review Required,Active digital banking engagement (score: 0.66) + Frequent loan product page visits (3.2/month) indicate interest + Diversified spending across categories → strong Home Loan intent
IDBI100055,Ekavir Bhargava,Jalandhar,46,Tier 3,salaried,42429.01,48,1,0.52,Home Loan,43088.46,0,0.0082,0.2857,0.1081,47008.23272727273,13432.138786529935,0.2857401354451903,1,1.0,47008.23,43090.88,4659.5175,1.0,0.10813233565896078,0.8461538461538461,0.26778242677824265,0.06993498056673424,0.0973,0,0,0,1,0,0,35512.94,426155.24,11.583333333333334,1.3333333333333333,2.6666666666666665,9,0.0854,0.46141624693506283,2,0,0,1,0,0,0.0,0.0,42787.34,High,-0.8,0,51.0,1682000.0,0,Review Required,Highly regular income credit pattern (100% regularity) → strong Home Loan intent
IDBI100056,Ekansh Balay,Kochi,35,Tier 2,self_employed,177878.49,39,0,0.3175,Mortgage Loan,293898.52,0,0.001,0.2641,0.0,346083.8483333333,91384.41780091693,0.26405282488912724,0,0.6225,140221.73,346083.8483333333,0.0,0.0,0.0,1.0,0.3891213389121339,0.6797660812067255,0.1024,0,0,0,1,1,0,208524.25,2502290.99,6.25,0.8333333333333334,1.3333333333333333,5,0.1667,0.28080790991062254,1,1,0,0,1,0,4.6,0.04567901234567901,290510.12,High,-38.8,1,52.2,7500000.0,1,Review Required,Mixed signals detected for Mortgage Loan eligibility — review recommended
IDBI100057,Ekavir Varkey,Kolkata,38,Tier 1,gig_worker,27086.97,7,0,0.9591,Home Loan,43472.44,1,0.785,0.1786,0.0,47764.54583333334,8532.743233182779,0.17864177465345127,0,0.687,8307.38,47764.54583333334,0.0,0.0,0.0,1.0,0.7573221757322176,0.07934162387876528,0.5779,0,1,0,1,0,0,116720.88,1400650.55,17.5,2.1666666666666665,3.75,5,-0.125,0.6548456903029344,0,2,0,1,0,0,84.7,0.8472222222222222,43938.86,High,-38.4,1,79.6,2278000.0,2,Review Required,Active digital banking engagement (score: 0.65) + Diversified spending across categories + Frequent app usage (17.5 logins/month) → strong Home Loan intent
IDBI100058,Arya Sunder,Coimbatore,21,Tier 2,self_employed,237113.8,7,3,0.1314,Mortgage Loan,358125.96,0,0.001,0.2563,0.197,438661.51333333337,112443.41608360368,0.25633298720273034,0,0.5671,149206.86,438661.51333333337,70549.19083333334,1.9166666666666667,0.16082831223837935,1.0,0.4686192468619247,0.8660962777528063,0.1049,0,0,0,1,1,0,368820.04,4425840.52,2.25,0.5833333333333334,0.75,4,1.6,0.21697987522739856,1,1,0,0,1,0,3.1,0.03057717783161776,390571.97,High,-39.3,1,43.8,7500000.0,2,Review Required,"Healthy monthly spending of ₹368,820 indicates active lifestyle + Increasing digital engagement trend (+160%) → strong Mortgage Loan intent"
IDBI100059,Kevin Solanki,Hyderabad,37,Tier 1,salaried,141976.13,3,0,0.5052,Home Loan,139576.9,0,0.0099,0.3489,0.0,167533.51200000002,58444.09583164275,0.34885018008601615,1,1.0,167533.51,139611.26,0.0,0.0,0.0,0.9230769230769231,0.18828451882845187,0.2642006425501338,0.1043,0,0,0,1,0,0,89316.09,1071793.09,8.75,1.5833333333333333,2.5833333333333335,6,0.0299,0.4351844674918927,2,2,0,1,0,0,0.7,0.007017543859649123,140422.97,High,1.1,0,44.3,7281000.0,2,Review Required,Highly regular income credit pattern (100% regularity) → strong Home Loan intent
IDBI100060,Urvashi Ray,Moradabad,46,Tier 3,self_employed,98396.39,39,0,0.5475,Home Loan,129661.14,0,0.0011,0.3009,0.0,155762.2225,46865.10246608685,0.30087592301841254,0,0.561,59691.33,155762.2225,0.0,0.0,0.0,1.0,0.301255230125523,0.29670753302996367,0.2174,0,1,0,1,0,0,145735.72,1748828.61,11.5,1.5833333333333333,2.0,5,-0.1379,0.4307849414695879,1,0,0,1,0,0,7.2,0.07194989752164772,130064.76,High,-24.3,1,51.9,6744000.0,2,Review Required,Diversified spending across categories → strong Home Loan intent
IDBI100061,Girindra Chatterjee,Shimla,21,Tier 3,self_employed,294690.78,10,2,0.1164,Home Loan,400000.0,0,0.001,0.4514,0.1662,475644.49333333335,214700.1874922344,0.4513879388944628,0,0.4641,191842.76,475644.49333333335,66467.2375,1.6666666666666667,0.13974142123289449,0.8461538461538461,0.3472803347280335,0.9405315741308231,0.0973,0,1,0,1,0,0,381152.04,4573824.44,1.9166666666666667,1.0,0.6666666666666666,1,0.5833,0.21891130230166894,1,0,0,1,0,0,10.3,0.10274655711443557,400330.72,Low,-26.4,1,30.0,10000000.0,4,Not Recommended,"Healthy monthly spending of ₹381,152 indicates active lifestyle + Increasing digital engagement trend (+58%) → strong Home Loan intent"
IDBI100062,Irya Sampath,Mathura,47,Tier 3,salaried,128922.82,11,2,0.6797,Home Loan,135388.01,0,0.0054,0.285,0.1543,146727.28454545455,41816.18299090375,0.28499255009350044,1,1.0,146727.28,134500.01083333333,20889.421666666665,1.4166666666666667,0.15531167274441296,1.0,0.2175732217573222,0.2539132793743506,0.2002,0,1,0,1,0,0,192000.65,2304007.77,12.666666666666666,2.3333333333333335,2.75,10,0.0109,0.5534726328798544,2,0,0,1,0,0,16.3,0.16320430525838034,135196.84,High,-4.6,0,49.7,4603000.0,1,Review Required,Diversified spending across categories + Active digital banking engagement (score: 0.55) → strong Home Loan intent
IDBI100063,Unni Bhagat,Kochi,21,Tier 2,self_employed,254812.98,8,0,0.3454,Home Loan,273434.79,0,0.001,0.3086,0.0,311549.9633333333,96135.7639842904,0.30857254148167845,0,0.7155,112706.66,311549.9633333333,0.0,0.0,0.0,1.0,0.37656903765690375,0.6102600553251079,0.095,0,1,0,1,0,0,194666.62,2335999.38,6.416666666666667,0.8333333333333334,0.75,7,-0.0455,0.23961589318199794,1,1,0,1,0,0,0.7,0.007017543859649123,279925.5,High,-9.0,0,44.7,10000000.0,2,Review Required,Mixed signals detected for Home Loan eligibility — review recommended
IDBI100064,Darsh Rau,Hyderabad,36,Tier 1,salaried,196479.65,6,1,0.3712,Home Loan,205803.23,0,0.001,0.3789,0.0987,274536.69999999995,104023.61794186907,0.3789060549714085,1,1.0,274536.7,205902.525,20302.75,1.0,0.09860369609357632,1.0,0.3389121338912134,0.39762444878610137,0.1527,0,1,0,1,0,0,241846.37,2902156.44,8.666666666666666,0.9166666666666666,1.0833333333333333,5,-0.2794,0.28316539606897095,2,2,0,1,0,0,0.0,0.0,206094.77,High,-4.7,0,42.2,8347000.0,2,Review Required,Mixed signals detected for Home Loan eligibility — review recommended
IDBI100065,Ikbal Kothari,Guwahati,28,Tier 2,salaried,236673.0,99,1,0.5515,Home Loan,232861.72,0,0.0247,0.3637,0.0896,279669.46499999997,101706.57791874911,0.363667080776048,1,1.0,279669.47,233057.88749999998,20872.983333333334,1.0,0.08956136845329182,0.9230769230769231,0.30962343096234307,0.4522797917557591,0.0865,0,1,0,1,0,0,197437.81,2369253.76,9.416666666666666,1.0833333333333333,2.1666666666666665,14,0.0145,0.38160102823696906,2,1,0,1,0,0,0.7,0.007017543859649123,231728.9,High,2.1,0,51.8,9611000.0,1,Review Required,Low existing EMI burden (9% of income) + Highly regular income credit pattern (100% regularity) → strong Home Loan intent
IDBI100066,Ranveer Yadav,Chennai,34,Tier 1,self_employed,186978.03,41,1,0.4273,Mortgage Loan,234250.62,0,0.001,0.3275,0.1039,295575.05833333335,96795.0129403333,0.3274803140905522,0,0.5927,124914.72,295575.05833333335,24334.2625,1.0,0.08232853826440645,1.0,0.5062761506276151,0.5781075141214065,0.098,0,0,0,1,1,0,216875.3,2602503.55,7.666666666666667,1.5,1.25,8,-0.1552,0.330048347504548,1,2,0,0,1,0,0.0,0.0,235329.4,High,-20.5,1,47.8,7500000.0,2,Review Required,Mixed signals detected for Mortgage Loan eligibility — review recommended
IDBI100067,Logan Sami,Shimla,30,Tier 3,salaried,126964.08,21,0,0.7198,Mortgage Loan,121493.97,0,0.1305,0.3468,0.0,146155.646,50688.65762045614,0.34681286017822494,1,1.0,146155.65,121796.37166666666,0.0,0.0,0.0,0.9230769230769231,0.19246861924686193,0.22834478417871687,0.1034,0,0,0,1,1,0,111996.66,1343959.96,12.333333333333334,1.5833333333333333,2.6666666666666665,11,-0.022,0.4852323578264652,2,0,0,0,1,0,4.3,0.04252343874145876,122546.43,High,3.6,0,48.3,5281000.0,1,Review Required,Active digital banking engagement (score: 0.49) + Low existing EMI burden (0% of income) + Manageable existing EMI of ₹0/month → strong Mortgage Loan intent
IDBI100068,Arya Shere,Hyderabad,46,Tier 1,salaried,168163.87,158,1,0.6519,Auto Loan,172986.57,1,0.4885,0.2732,0.0937,190173.08181818182,51950.05610486476,0.273172499536672,1,1.0,190173.08,174325.32499999998,16205.468333333332,1.0,0.09296106766663613,0.9230769230769231,0.3472803347280335,0.33406931502489773,0.0906,1,0,0,1,0,0,143141.95,1717703.46,12.416666666666666,1.5,4.083333333333333,8,-0.2,0.5507521207387487,2,2,0,0,0,1,74.8,0.7484276729559749,173343.2,High,-3.0,0,83.3,2000000.0,0,Pre-qualified,Active digital banking engagement (score: 0.55) + Long banking relationship (158 months) with IDBI Bank + Frequent loan product page visits (4.1/month) indicate interest → strong Auto Loan intent
IDBI100069,Faqid Savant,Jalandhar,42,Tier 3,gig_worker,31027.72,71,3,0.5502,Mortgage Loan,39549.52,0,0.001,0.1948,0.1969,41791.6975,8142.778972047592,0.19484202507083115,0,0.7512,7583.44,41791.6975,7789.0325,2.0,0.18637750955198698,1.0,0.891213389121339,0.0673201281552565,0.1063,0,0,0,1,1,0,40513.78,486165.36,13.0,1.6666666666666667,2.0,5,-0.1633,0.45597226963537135,0,0,0,0,1,0,0.0,0.0,39401.06,High,-21.3,1,51.8,952000.0,1,Review Required,Frequent app usage (13.0 logins/month) → strong Mortgage Loan intent
IDBI100070,Chandresh Zachariah,Delhi,50,Tier 1,salaried,88257.76,56,1,0.5449,Auto Loan,87910.59,0,0.0289,0.3498,0.0961,106552.343,37268.962939691985,0.34977140708855164,1,1.0,106552.34,88793.61916666666,8446.059166666668,1.0,0.0951201138768014,1.0,0.2510460251046025,0.1619204542943257,0.1381,1,0,0,1,0,0,100194.12,1202329.47,12.75,2.0,1.75,6,0.0964,0.4770809596219252,2,2,0,0,0,1,2.9,0.028887032395804323,89112.45,High,-1.0,0,52.1,1664000.0,1,Review Required,Low existing EMI burden (10% of income) → strong Auto Loan intent
IDBI100071,Girik Khalsa,Rourkela,45,Tier 3,gig_worker,32002.35,52,1,0.7947,Personal Loan,45046.63,0,0.4743,0.2916,0.1063,47389.57583333333,13820.377882307412,0.29163328937386906,0,0.7563,8733.68,47389.575833333336,4789.300833333334,1.0,0.10106232750799574,1.0,0.7280334728033473,0.0785869252827391,0.0928,0,0,1,1,0,0,45256.13,543073.58,17.833333333333332,1.5,3.0833333333333335,2,-0.1128,0.5713528270584513,0,0,1,0,0,0,7.9,0.07896825396825398,45269.31,High,-29.3,1,53.9,802000.0,1,Review Required,Active digital banking engagement (score: 0.57) + Frequent app usage (17.8 logins/month) + Long banking relationship (52 months) with IDBI Bank → strong Personal Loan intent
IDBI100072,Niharika Sunder,Chennai,53,Tier 1,salaried,104329.0,12,1,0.5995,Home Loan,105868.09,0,0.019,0.2836,0.0899,114503.41636363637,32473.476718082486,0.2836026884556373,1,1.0,114503.42,104961.46500000001,9516.498333333333,1.0,0.09066659209961801,1.0,0.26778242677824265,0.19446132570053076,0.1319,0,1,0,1,0,0,117882.14,1414585.72,10.833333333333334,1.5833333333333333,2.6666666666666665,5,0.025,0.467508008384086,2,2,0,1,0,0,2.4,0.023809523809523808,105604.31,High,-1.2,0,46.3,4379000.0,0,Review Required,Mixed signals detected for Home Loan eligibility — review recommended
